,player_id,name_common,year_id,age,team_id,G,Min,MPG,FT%
1797,bareajo01,J.J. Barea,2018,33,DAL,69,1603,23.2,78.4
1798,klebima01,Maxi Kleber,2018,26,DAL,72,1206,16.8,74.6
1799,harride01,Devin Harris,2018,34,DAL,44,807,18.3,83.0
1800,mejrisa01,Salah Mejri,2018,31,DAL,61,729,12.0,57.6
1801,mcderdo01,Doug McDermott,2018,26,DAL,26,596,22.9,85.7
1802,colliky01,Kyle Collinsworth,2018,26,DAL,32,480,15.0,52.5
1803,noelne01,Nerlens Noel,2018,23,DAL,30,472,15.7,75.0
1804,finnedo01,Dorian Finney-Smith,2018,24,DAL,21,448,21.3,73.3
1805,harriaa01,Aaron Harrison,2018,23,DAL,9,233,25.9,76.5
1806,motlejo01,Johnathan Motley,2018,22,DAL,11,176,16.0,53.6
1807,jonesja04,Jalen Jones,2018,24,DAL,12,162,13.5,58.8
1808,clevean01,Antonius Cleveland,2018,23,DAL,13,81,6.2,50.0
1809,clavegi01,Gian Clavell,2018,24,DAL,7,64,9.1,100.0
1810,witheje01,Jeff Withey,2018,27,DAL,9,39,4.3,50.0
1811,warneja01,Jameel Warney,2018,24,DAL,3,27,9.0,60.0
1812,hopsosc01,Scotty Hopson,2018,28,DAL,1,8,8.0,50.0
1813,mcrobjo01,Josh McRoberts,2018,30,DAL,2,6,3.0,0.0
1814,bartowi01,Will Barton,2018,27,DEN,81,2683,33.1,80.5
1815,murraja01,Jamal Murray,2018,20,DEN,81,2565,31.7,90.5
1816,jokicni01,Nikola Jokic,2018,22,DEN,75,2443,32.6,85.0
1817,chandwi01,Wilson Chandler,2018,30,DEN,74,2346,31.7,77.2
1818,harriga01,Gary Harris,2018,23,DEN,67,2304,34.4,82.7
1819,plumlma01,Mason Plumlee,2018,27,DEN,74,1439,19.4,45.8
1820,lylestr01,Trey Lyles,2018,22,DEN,73,1391,19.1,70.6
1821,millspa01,Paul Millsap,2018,32,DEN,38,1143,30.1,69.6
1822,mudiaem01,Emmanuel Mudiay,2018,21,DEN,42,752,17.9,80.8
1823,craigto01,Torrey Craig,2018,27,DEN,39,629,16.1,62.9
1824,beaslma01,Malik Beasley,2018,21,DEN,62,583,9.4,66.7
